,rec_id,given_name,surname,street_number,address_1,address_2,suburb,postcode,state,date_of_birth,soc_sec_id,gender,salary,tax_rate
4201,rec-2975-org,caleb,wilkins,23.0,cumpston place,stoneyhurst,kiels mountain,3910,vic,19341013.0,7801784,male,13119,0.0
4202,rec-197-org,mikayla,van schie,,brisbane avenue,tynwall,kilsyth,2605,qld,19151205.0,6415387,female,44995,0.19
4203,rec-264-org,micaela,ryan,23.0,gair place,frank jeffrey hostel,joyner,2103,nsw,19261028.0,1273774,female,45407,0.19
4204,rec-3454-org,jacob,browne,20.0,archibald street,kooltuo,campbelltown,6112,qld,19670209.0,9516746,male,40482,0.19
4205,rec-1585-org,blakeston,nikolec,82.0,burnie street,terrawah,lake tyers beach,3068,vic,19001003.0,7244613,female,25667,0.19
4206,rec-3518-org,dean,nguyen,1.0,coningham street,furlough house,st johns park,6220,nsw,19410620.0,2312867,male,40157,0.19
4207,rec-679-org,jacob,green,123.0,miller street,bandera,putney,3195,wa,19840421.0,7805223,male,13135,0.0
4208,rec-1483-org,ridley,clarke,9.0,,coolac hotel,oakville,2041,qld,19711019.0,9577729,male,39684,0.19
4209,rec-1779-org,emiily,berry,116.0,mchugh street,longplain,blacktown,2171,qld,19140514.0,4553028,female,47244,0.19
4210,rec-530-org,madison,bishop,41.0,allan street,trevelen,,3132,nsw,19411220.0,4959851,female,45760,0.19
4211,rec-3869-org,joshua,campbell,8.0,haskett place,star court arcade,wynyard,5290,vic,19550322.0,9470294,male,20394,0.19
4212,rec-168-org,blake,mason,60.0,maribyrnong avenue,solitaire,preston,3638,nsw,19820810.0,1427456,male,40411,0.19
4213,rec-3228-dup-1,brycdee,macphail,57.0,tuthill place,korrelocking,newntown,2234,wa,19021006.0,9212160,female,12768,0.0
4214,rec-784-org,kira,hearn,28.0,redcliffe street,,mill park,2747,vic,19261010.0,2358967,female,65156,0.19
4215,rec-1538-org,zac,capell,5.0,rushbrook circuit,frm 654,midway point,6108,nsw,19140922.0,4047333,male,40821,0.19
4216,rec-108-org,james,wang,1.0,pridham street,hse 13,st lucia,2008,qld,19500209.0,2946018,male,39581,0.19
4217,rec-1402-org,mathilde,mason,9.0,ella close,peridon vlge,el arish,6155,nsw,19341229.0,2632661,female,44609,0.19
4218,rec-2223-org,elly,mitton,8.0,port jackson circuit,mayflower retrmnt vlge,whalan,2830,wa,19900424.0,5694037,female,12409,0.0
4219,rec-2387-org,samuel,mccarthy,4.0,barrallier street,medical centre,moorina,6056,qld,19610405.0,3887133,male,43631,0.19
4220,rec-1674-org,angie,gully,30.0,torrens street,villa 3,ulverstone,3672,nsw,19770409.0,8630407,female,45779,0.19
4221,rec-125-org,ryan,lock,222.0,elizabeth crescent,cohuna estate,inman valley,4223,nsw,19641230.0,5834288,male,39842,0.19
4222,rec-827-org,amalia,ryan,13.0,iterra place,victoria mill estate,picnic point,3782,wa,19430720.0,6298895,female,31488,0.19
4223,rec-3493-org,phoenix,michalek,33.0,hensman street,meadowvale village,bundaberg,4740,nsw,,7106861,male,40665,0.19
4224,rec-2684-org,harry,crosswell,67.0,kambalda crescent,surrey,cromer,4020,nsw,19321205.0,4169081,male,40105,0.19
4225,rec-2396-org,louise,trimble,61.0,bareena street,,hawthorn,6107,qld,19090602.0,6225525,female,48902,0.19
4226,rec-1574-dup-1,,milburn,38.0,dominion circuit,georgedale,nightclqiff,4211,wa,19080319.0,9632931,None,-469,0.0
4227,rec-958-org,sascha,conaghty,34.0,jacka crescent,,burleigh waters,3071,vic,19961201.0,3016214,male,80829,0.19
4228,rec-183-org,chelsea,cowell,6.0,bee place,garanga,albury,6152,vic,19150410.0,1058992,female,46756,0.19
4229,rec-121-org,anton,ryan,38.0,messenger street,rsl park,st johns park,3085,nsw,19440407.0,8378144,male,39481,0.19
4230,rec-3809-org,alice,chittleborough,17.0,southern cross drive,wattagan,balwyn north,5608,vic,19580817.0,9200981,female,123665,0.37
4231,rec-2870-org,tara,jolly,46.0,gardiner street,,railway estate,3129,qld,19960310.0,7056926,female,44074,0.19
4232,rec-2998-dup-0,joel,alderson,17.0,arabanoo crescent,unt 2,seven hills,6167,sa,19890118.0,1772163,male,40083,0.19
4233,rec-254-dup-0,maddison,roller,5.0,la perouse street,,cromea,5540,nsw,19510401.0,3881429,female,45098,0.19
4234,rec-2338-org,nicholas,campbell,13.0,goyder street,lazy acres,dulwich hill,2540,nsw,19630226.0,3041592,male,40648,0.19
4235,rec-1218-org,jessica,rau,27.0,federal highway,hyfields,maroona,4216,vic,19870719.0,7053280,female,37040,0.19
4236,rec-1518-org,nikki,wiseman,66.0,enderby street,monarch,malvern east,3073,vic,19980528.0,2492106,female,46903,0.19
4237,rec-2667-org,lee,norton-baker,55.0,grimshaw street,tewantin plaza,campsie,4650,sa,19420718.0,3972176,male,40365,0.19
4238,rec-3078-org,alexandra,spagnoletti,1.0,rankine place,silverdale south,hamilton,2038,sa,19521027.0,5845162,female,45733,0.19
4239,rec-789-dup-0,charlotte,pastars,,ligertwood street,tarwng,,2760,qld,19560402.0,5102481,female,44541,0.19
4240,rec-1298-dup-0,lucas,keepencw,35.0,perrin circuit,longridg village,maryborough,2282,nsw,19000527.0,7207048,male,40561,0.19
4241,rec-3030-org,natalee,wynne,16.0,alarmon crescent,watamurra,craigie,3300,,19630101.0,8745768,female,48561,0.19
4242,rec-3289-org,koben,ryan,276.0,white crescent,drayton villas,woodgate,2011,vic,19291010.0,1495564,female,119738,0.37
4243,rec-257-org,oliver,pryer,,bourne street,neretva,mosman,3196,nsw,19581220.0,4927986,male,39768,0.19
4244,rec-3351-org,larissa,callado,57.0,freda bennett circuit,silkwood estate,blackheath,4350,act,19711120.0,3757700,female,14925,0.0
4245,rec-205-org,nicholas,mcpharline,58.0,tinderry circuit,burnside,south melbourne,3036,sa,19390728.0,2444285,male,39844,0.19
4246,rec-461-org,phoebe,mech,48.0,barnett close,greenslopes,ballarat,7250,nsw,19910104.0,2275227,female,45602,0.19
4247,rec-1896-org,takeisha,hawes,98.0,wheatley street,,cranbourne,6210,vic,19560921.0,4285333,male,80360,0.19
4248,rec-596-dup-3,desilva,jasper,15.0,sangstrr place,cambooya,broome,3023,wa,19310208.0,1187147,male,-1129,0.0
4249,rec-1922-org,james,stolz,2.0,stapylton street,glenview,kendall,2287,vic,19091103.0,8520727,male,36701,0.19
4250,rec-2706-org,talia,mayer,300.0,charterisville avenue,the rocks,lilydale,3043,nsw,19950113.0,7752704,female,44685,0.19
4251,rec-193-org,charlotte,fullgrabe,46.0,bunbury street,baptist retirement,mosman,4802,vic,19680723.0,6447530,female,59543,0.19
4252,rec-1713-org,james,wurlod,146.0,merv waite street,,mosman,3216,nsw,19170427.0,8255449,male,39507,0.19
4253,rec-1672-org,samantha,huxley,42.0,biddell place,sec 231,elsternwick,3942,qld,19961113.0,3563983,female,46065,0.19
4254,rec-2352-org,natalia,george,8.0,abernethy street,juandah garden,campbelltown,4110,sa,19310918.0,7803329,female,45422,0.19
4255,rec-3055-org,benjamin,stubbs,91.0,jansz crescent,glenapp,mirrabooka,2430,act,19690203.0,8820729,male,63747,0.19
4256,rec-2521-org,nathan,seen,31.0,frencham place,tynwall,leeton,2176,vic,,9938702,male,21851,0.19
4257,rec-3378-org,charlie,mason,15.0,mehaffey crescent,the meadows,emerald,2101,nsw,19801119.0,7982152,male,40780,0.19
4258,rec-1787-org,riley,moody,293.0,goyder street,manor park,mount eliza,2569,vic,19280724.0,8829876,male,45291,0.19
4259,rec-3250-org,joel,matthews,248.0,eyre street,craig-athol,oxford park,2148,wa,19570928.0,3351550,male,137453,0.37
4260,rec-2057-org,benjamin,ryan,60.0,bargang crescent,violet creek,huntfield heights,4558,qld,19510824.0,3666435,male,39566,0.19
4261,rec-1739-org,james,moorby,105.0,blacket street,eleiwah street,aroona,2429,wa,19900301.0,1976547,male,14132,0.0
4262,rec-2447-dup-2,abbey,maynard,92.0,pinkerton circuit,cluster,east sydney,4228,vic,19751214.0,1726676,female,19672,0.19
4263,rec-3417-org,talia,crosswell,4.0,borrowdale street,greenslopes,gundagai,5540,qld,19121227.0,7190843,female,45773,0.19
4264,rec-2288-org,joanna,hoffman,55.0,gosse street,tarcolla retirement village,toowoomba,2108,vic,19071204.0,4128726,female,13624,0.0
4265,rec-965-org,georgia,herbert,1.0,mcinnes street,peppercorn lodge,lilydale,4550,qld,19810725.0,3335075,female,46835,0.19
4266,rec-2-org,connor,wardle,87.0,cooling place,upper yarrowitch,view bank,3909,vic,19051205.0,8455674,male,23139,0.19
4267,rec-589-org,sarah,reid,1.0,fihelly street,creston,larnook,5162,nsw,19710725.0,6614340,female,45529,0.19
4268,rec-3220-org,finnbar,paterson,13.0,dowthwaite street,valencia park,mount low,3155,vic,19980703.0,2143976,male,44834,0.19
4269,rec-3737-org,chloe,bullock,24.0,nuyts street,hse 4,aspley,6020,vic,19280312.0,2342407,female,101016,0.37
4270,rec-3669-org,luke,gohl,19.0,greenvale street,,keysborough,2534,sa,19170306.0,8100458,male,40796,0.19
4271,rec-2810-dup-0,dakota,uroseivc,45.0,kosciusko avenue,byron lodge,petersham,3070,vic,19760701.0,7881697,male,2065,0.0
4272,rec-3827-org,lachlan,dearing,,alexander mackie circuit,hughloch lincoln red stud,auburn,4805,tas,19581221.0,3333878,male,39755,0.19
4273,rec-3350-org,steven,arlott,40.0,stacy street,sunset,corlette,2135,vic,19551204.0,9225792,male,-928,0.0
4274,rec-2947-org,ruben,gultjaeff,3.0,strangways street,site lakes caravan park,pine creek,2086,vic,19600307.0,1107932,male,60554,0.19
4275,rec-3010-org,campbell,george,9.0,mcinnes street,apmnt 203,seven hills,5118,vic,19790722.0,8255633,male,2620,0.0
4276,rec-833-dup-1,mitchpll,mcmel lon,84.0,osmand street,executive arcade,toorak,3016,vic,19080412.0,4647270,male,12315,0.0
4277,rec-1296-org,andrew,mesecke,26.0,chauvel street,,surry hills,5044,vic,19240924.0,5245543,male,2795,0.0
4278,rec-52-org,grace,robson,10.0,petterd street,dry rush,newmarket,2217,nsw,19921118.0,2731637,female,45180,0.19
4279,rec-3535-org,hannah,koulianos,16.0,gardiner street,moorilla,thornbury,6163,vic,19840112.0,9082964,female,36070,0.19
4280,rec-2193-org,benedict,coulson,78.0,marshall street,,hackham west,5169,sa,19940923.0,8775779,male,39705,0.19
4281,rec-1715-org,logan,george,43.0,crossley close,watchorns hill,shoalhaven heads,3155,vic,19050311.0,6998840,male,18295,0.19
4282,rec-85-org,barkly,nirta,4.0,darling street,,maryborough,2010,vic,19330928.0,1683806,female,26114,0.19
4283,rec-1532-org,isaac,bishop,5.0,tom place,lanacora,port macquarie,3199,vic,19220325.0,4960734,male,-422,0.0
4284,rec-2915-org,jayden,seen,86.0,tallara parkway,rowethorpe,suffolk park,2160,sa,19030819.0,8830494,male,40351,0.19
4285,rec-1250-dup-0,claurdia,clelland,12.0,box hill a venue,st francis vlge,old beach,3127,wa,19640902.0,9508954,female,21555,0.19
4286,rec-853-org,spencer,green,9.0,sheehy street,halfmoon station,dean park,7000,nsw,19650309.0,6331064,male,40474,0.19
4287,rec-3741-dup-1,michazel,shepherd,0.0,hurry p luace,tintagel,penguin,4179,vic,19761129.0,4419815,male,23735,0.19
4288,rec-599-dup-1,kaitlin,pocaro,4.0,tauss place,rainmore,lilydake,6120,nsw,19510429.0,9533959,female,44489,0.19
4289,rec-1345-org,thomas,de pizzol,6.0,parsons street,shillelagh park,bibra lake,2250,vic,19320908.0,5482518,male,108858,0.37
4290,rec-2230-org,nathan,ezis,15.0,ijong street,sec 960,el arish,3220,,19260709.0,4874098,male,39595,0.19
4291,rec-3322-dup-2,bailry,moyse,28.0,heagney crescent,,surrey hills,5107,qld,19730713.0,6063290,male,39972,0.19
4292,rec-2841-org,alexander,kilmartin,25.0,bragg street,blue mountain lagoon,tinderbox,2620,vic,19640310.0,1102994,male,153296,0.37
4293,rec-3186-org,emma,librandi,257.0,woralul street,,saddleworth,4115,qld,19341213.0,6220156,female,45847,0.19
4294,rec-2187-org,henry,bloomfield,20.0,wattle street,kinselmac,chester hill,2641,vic,19000411.0,5694232,male,27484,0.19
4295,rec-3502-org,christopher,white,158.0,flanagan street,warraview,winston hills,6103,act,19100321.0,9396739,male,44164,0.19
4296,rec-3975-org,danielle,maynard,4.0,embley street,arcadia,toowoomba,2322,vic,19290913.0,8469977,female,44907,0.19
4297,rec-9-org,emma,kempson,18.0,flood place,wihareja street,cunnamulla,6337,sa,19241203.0,8569555,female,45677,0.19
4298,rec-3677-org,joel,manthorpe,,pennefather street,midway service station,peregian beach,3131,wa,19970911.0,3452695,male,70273,0.19
4299,rec-1250-org,claudia,clelland,11.0,box hill avenue,st francis vlge,old beach,3127,wa,19580819.0,9508954,female,56029,0.19
4300,rec-2243-org,matthew,,14.0,hughes crescent,surrey,belmont,2298,vic,19360817.0,5426383,male,18678,0.19
4301,rec-1712-dup-2,sopjhie,herbert,21.0,somerset street,granny flat road,pattersob lakes,4305,vic,19730615.0,7191751,female,17214,0.0
4302,rec-419-org,grace,george,6.0,trainer court,sleepy pines,eight mile plains,2125,act,19180820.0,4666656,female,19290,0.19
4303,rec-3712-org,breony,rylie,19.0,schofield place,rydellan,view bank,2260,vic,19301117.0,5044429,female,73020,0.19
4304,rec-308-org,liam,hague,6.0,forwood street,santa lucille,ascot park,2360,nsw,19261112.0,3578923,male,40524,0.19
4305,rec-963-org,bailey,lodge,476.0,prout place,nanjomara,wyong,6031,nsw,19090725.0,5496326,female,45294,0.19
4306,rec-1851-org,thomas,egan,2.0,singleton crescent,galashiels,vaucluse,2196,nsw,19931221.0,5341431,male,40067,0.19
4307,rec-642-org,madison,klemm,41.0,lapsley street,cresden 12182,bossley park,3149,qld,19591112.0,6372454,female,46894,0.19
4308,rec-678-dup-0,nathan,shoubriwdge,394.0,deumongacourt,court units,margaret river,3739,vic,19710114.0,7236121,male,823,0.0
4309,rec-3676-org,ambrosia,hostler,8.0,stieglitz circuit,argyl square,pakenham,2040,vic,19120929.0,5854482,female,13970,0.0
4310,rec-2509-org,bridget,green,66.0,bowley place,trumalon,keysborough,4610,wa,19950223.0,4034917,female,90633,0.37
4311,rec-1054-org,ethan,sternek,424.0,clive steele avenue,winchester,loftus,6168,vic,19231024.0,3069224,male,20081,0.19
4312,rec-2673-dup-1,michaela,,7.0,crawford crescent,freonbrae,tamborine,4060,nsw,19081231.0,5048102,female,45049,0.19
4313,rec-2759-org,rebecca,blake,7.0,william hudson crescent,busbey's flat,clarence park,5031,nsw,19440703.0,8882882,female,45332,0.19
4314,rec-2091-org,zane,ayres,123.0,brebner street,st james,inglewood,2750,qld,19260606.0,4076621,female,44525,0.19
4315,rec-1933-org,abbie,rawlings,9.0,marengo place,broadford,neerim east,3043,sa,19141107.0,2113338,female,45301,0.19
4316,rec-2492-org,lara,wiseman,13.0,mathison place,willowcrest,brookdale,3079,nsw,19400319.0,2295432,female,45704,0.19
4317,rec-3939-dup-1,alesha,capurso,68.0,hyndes crescent,,burwood,6210,sa,19590512.0,9935501,female,45752,0.19
4318,rec-1253-org,sienna,grobler,50.0,hilder street,wongon,casula,2251,qld,19550825.0,3521904,female,47604,0.19
4319,rec-2422-org,charlotte,brammy,2.0,badcoe street,rosetta village,trevallyn,4178,,19210331.0,7058233,female,47497,0.19
4320,rec-2472-org,dylan,mason,,fenton street,killarney,londonderry,3189,qld,19090121.0,2864686,male,41453,0.19
4321,rec-1528-dup-0,harrison,tiefenabch,16.0,foskett street,blue hills,heckenberg,2452,vic,19110813.0,7680943,male,239479,0.45
4322,rec-3240-org,pascale,longman,9.0,truscott street,brindabella specialist centre,thorpdale,3128,vic,19391114.0,7165284,female,29515,0.19
4323,rec-2917-org,mitchell,wojtyna,63.0,condamine street,chittagong,ballarat,4575,wa,19570413.0,5928996,male,-1274,0.0
4324,rec-2667-dup-3,lew,norton-baker,55.0,tewantin plaza,grimshaw street,campsie,4605,sa,19420718.0,3972176,male,39902,0.19
4325,rec-498-org,hayden,wilkins,5.0,ovens street,circle h,belmont north,4037,nsw,19961126.0,6173803,male,40731,0.19
4326,rec-427-org,stirling,weaver,171.0,glover street,canberra hse,maryborough,7330,vic,19290111.0,7379554,male,78292,0.19
4327,rec-1105-org,jack,maynard,37.0,ashburton circuit,sunny braes,brighton-le-sands,5290,vic,19410307.0,9728773,male,32225,0.19
4328,rec-848-dup-1,daniel,coffey,26.0,parkhill ktreet,lan bi,port broughton,3186,vic,19270224.0,3714025,male,84978,0.19
4329,rec-3304-org,julia,badman,22.0,calder crescent,lucky corner,margaret river,3194,vic,19980519.0,1390230,female,38528,0.19
4330,rec-3315-org,,white,26.0,greenough circuit,kilwinning,hurstville south,7310,qld,19000315.0,4791188,None,39338,0.19
4331,rec-2852-dup-1,white,georgia,12.0,tenison-woos circuit,ywurrie,daptp,2195,vic,,2938217,male,1893,0.0
4332,rec-712-org,jacob,lanyon,5.0,milne cove,wellwood,beaconsfield upper,2602,vic,19080712.0,9497788,male,78237,0.19
4333,rec-1586-org,joshua,kalinowski,26.0,dumaresq street,mcedwards,sunnybank,4032,nsw,19401027.0,3978981,male,40663,0.19
4334,rec-2183-dup-1,tahni,noack,71.0,mcmillan ctescent,section,creswivk,2230,sa,19870813.0,3982346,female,44570,0.19
4335,rec-823-dup-0,erin,ryan,7.0,jardine street,rocky flat,kaleen,3199,qld,19401111.0,9499719,female,46810,0.19
4336,rec-1498-org,stephanie,parremore,37.0,clucas place,hallsville,beaconsfield upper,5238,vic,19690212.0,7575951,female,37071,0.19
4337,rec-2614-org,emma,lupoi,14.0,forbes street,rowethorpe,gorokan,2097,vic,19520814.0,4528225,female,28230,0.19
4338,rec-3714-org,caleb,dooley,131.0,eton place,afflexian,mill park,4605,vic,19941117.0,8247696,male,5498,0.0
4339,rec-277-org,riley,lissner,11.0,rossell place,,concord,5097,wa,19970417.0,2046249,male,116356,0.37
4340,rec-2102-org,caleb,bahgat,33.0,bursaria street,cooloola farms,exeter,2126,vic,19510820.0,4816091,male,5986,0.0
4341,rec-1449-org,jake,noble,4.0,denovan circuit,hopeview,slacks creek,2042,vic,19170223.0,2837828,male,30644,0.19
4342,rec-3507-dup-2,henry,collinson,1.0,mcgivern crescent,winchester,bonndrigg,2602,nsw,19670520.0,4213909,male,40525,0.19
4343,rec-3153-org,jordyn,boyle,67.0,jukes street,whispering pines,chester hill,4815,nsw,19191112.0,1784693,female,44928,0.19
4344,rec-2913-org,shae,burdzielow,118.0,bega place,lot nq,ulverstone,2875,act,19410424.0,7731950,male,18706,0.19
4345,rec-1910-org,lachlan-john,whiteley,13.0,carron street,lylehurst,woollahra,2229,vic,19810509.0,3327710,female,47186,0.19
4346,rec-1283-org,finlay,pennell,72.0,caley crescent,wurtulla shopping vlge,elsternwick,2287,vic,19150723.0,4214547,male,2434,0.0
4347,rec-87-org,sonja,atholwood,7.0,henty street,rosehill,surry hills,5032,tas,19000803.0,1113622,female,46090,0.19
4348,rec-3939-dup-2,aleisha,capurso,68.0,hyndes crescent,,burwood,6231,sa,19590512.0,9935501,male,39981,0.19
4349,rec-3930-org,thomas,campbell,10.0,winton place,nareen gardens hostel,lismore,2397,qld,19430401.0,5093122,male,40894,0.19
4350,rec-1004-org,dominic,gillis,133.0,archdall street,red tank,hillside,3437,nsw,19141125.0,2547624,male,39584,0.19
4351,rec-2362-org,liam,green,26.0,levine street,tulloch,eastwood,2144,vic,19190528.0,6911150,male,37461,0.19
4352,rec-2012-org,freya,gillard,4.0,hodgson crescent,,eaglehawk,2222,nsw,19610602.0,2156104,female,44761,0.19
4353,rec-2764-org,julia,gaynes,3.0,cunningham street,lochadair,daw park,4221,vic,19340527.0,3086730,female,6381,0.0
4354,rec-2836-org,sophie,campbell,6.0,tallara parkway,tourist caravn park,deniliquin,6019,nsw,19410916.0,3108339,female,45330,0.19
4355,rec-1112-org,caitlin,fakaris,37.0,ern florence crescent,,whittington,2213,qld,19711126.0,4361640,female,46968,0.19
4356,rec-2504-org,,walpole,49.0,duterrau crescent,glenlee,parkdale,2381,nsw,19680313.0,2686384,None,40674,0.19
4357,rec-3536-org,amber,cother,5.0,weddin circuit,athlone,port augusta,4605,vic,19760725.0,7860228,female,37959,0.19
4358,rec-2944-org,hayden,kontopoulos,76.0,mclarty court,lansdowne,bayswater,2166,sa,19460529.0,5434523,male,39619,0.19
4359,rec-3097-org,aurora,rapson,32.0,fowles street,navan park,blackmans bay,6112,vic,19131016.0,6154302,female,11650,0.0
4360,rec-1504-org,timothy,drysdale,1.0,minter place,arthelen,paddington,2122,sa,19090620.0,9781841,male,40445,0.19
4361,rec-2322-dup-1,victoria,noble,49.0,montefiore vrescent,edith hall,raymond terrace,2226,vic,19400304.0,1339068,female,36833,0.19
4362,rec-1579-org,deakyn,bradshaw,67.0,daglish street,,woodcroft,2041,nsw,19300828.0,6906464,female,44778,0.19
4363,rec-3781-org,callum,billman,16.0,manning street,wunpalm,merrimac,6110,nsw,19700926.0,7859432,male,40558,0.19
4364,rec-792-org,sophie,fullerton,9.0,barwon street,ashley manor,condell park,2565,vic,19350420.0,8780452,female,4306,0.0
4365,rec-3667-org,ethan,ansford,1.0,hilder street,lambton denture clinic,kirrawee,7331,act,19490925.0,7846313,male,27024,0.19
4366,rec-2685-org,jack,reid,,harrison street,fairbank,sefton,3214,nsw,19330429.0,2675993,male,39537,0.19
4367,rec-289-dup-0,kayl a,badman,8.0,sandford street,haling cottage,kedron,3167,qld,,4242408,female,47664,0.19
4368,rec-2379-org,lucas,bowerman,104.0,rosenthal street,sunny-brae,toowoomba,6162,qld,19650511.0,4091505,male,40431,0.19
4369,rec-1180-org,tiana,burford,50.0,grounds crescent,bungowannah park,surfers paradise,4655,qld,19430404.0,2216043,female,44658,0.19
4370,rec-1828-org,louis,teague,24.0,kelleway avenue,inglebar station,wantirna,3138,sa,19390922.0,5053708,male,40370,0.19
4371,rec-1906-org,emiily,averkin,24.0,birrigai square,argyle,eastwood,2168,vic,19620613.0,8964398,female,31939,0.19
4372,rec-817-org,riley,leah,95.0,chewings street,avalyn,sunshine,4305,nsw,19161022.0,5940426,male,39663,0.19
4373,rec-1543-dup-0,kyle,bullock,86.0,mahon place,rowethorpe,rose bay,4107,qld,19151222.0,3910434,female,46109,0.19
4374,rec-3095-org,toby,shepherd,130.0,lort place,mac donnells bldg (cnr grafton s street,hawthorn,6110,vic,19661206.0,5198184,male,72469,0.19
4375,rec-1231-org,olivia,colquhoun,85.0,appel crescent,lantana lodge,murray bridge,7017,qld,19480209.0,9469594,female,44196,0.19
4376,rec-3586-org,heath,donda,57.0,yirawala street,villa 317 the village glen,ringwood east,3927,nsw,19461013.0,8954387,male,40233,0.19
4377,rec-1196-org,amy,brakensiek,105.0,badcoe street,warrion rsd,bowning,2100,vic,19140719.0,6450920,female,5421,0.0
4378,rec-892-org,imogen,muehlberg,17.0,reuther street,blue hills,parramatta,3300,qld,19300518.0,6631613,female,45379,0.19
4379,rec-1329-org,madison,nguyen,24.0,galloway street,jodayne,redbank plains,2039,nsw,19691227.0,7328951,female,45245,0.19
4380,rec-806-org,samantha,renfrey,115.0,newbery crescent,nunderi,broken hill,3107,nsw,19580707.0,9878247,female,44890,0.19
4381,rec-1692-dup-0,olviver,hyles,7.0,blackman crescent,rose lane centre,revesby,2134,vic,19750323.0,1353730,male,108793,0.37
4382,rec-1041-org,liam,miles,41.0,outtrim avenue,hillview rmb 4280,williamstown,5048,nsw,19500716.0,8455360,male,39658,0.19
4383,rec-1427-org,abbey,gulliver,2.0,enderby street,st pauls college,whitebridge,5091,vic,19960102.0,3632988,female,10013,0.0
4384,rec-1677-org,lucas,bowerman,51.0,macintyre place,villa 127,yankalilla,4362,vic,19160511.0,9707774,male,18624,0.19
4385,rec-435-org,isabella,lydon,14.0,larcombe crescent,the waterford,st kilda,3931,wa,19981002.0,5813812,female,48961,0.19
4386,rec-3301-dup-1,matilda,madigan,28.0,john cleland crescent,pondero ssa,westfield,2135,tas,19301107.0,5084817,female,44584,0.19
4387,rec-177-org,bailey,howie,12.0,duffy street,margaret river carvn park,dooralong,4152,nsw,19770812.0,3379959,female,45368,0.19
4388,rec-1705-org,samuel,denne,23.0,pattinson crescent,mt butler street,ardeer,2480,nsw,19340731.0,1596919,male,39958,0.19
4389,rec-3550-dup-0,bridget,vincent,47.0,,norma,ringwood,6019,qld,19870820.0,9591244,female,47259,0.19
4390,rec-1451-org,samantha,egan,35.0,mulvany place,wisteria,sherwood,2731,wa,19260530.0,5307769,female,41197,0.19
4391,rec-3581-org,jared,mcphail,11.0,brunswick circuit,sectn 6 crown allotment,peakhurst,2021,nsw,19650310.0,5435741,male,39938,0.19
4392,rec-3099-dup-1,matthew,burman,32.0,burns cifrcuit,gumnut cottage,tahmoor,3073,qld,19150825.0,4228403,male,40307,0.19
4393,rec-3794-org,emiily,howie,19.0,leahy close,,mount stuart,3121,qld,19690516.0,7374627,male,40541,0.19
4394,rec-2496-org,william,fornarino,126.0,macgregor street,eureka,charlestown,5049,wa,19830402.0,6064420,male,1328,0.0
4395,rec-2196-dup-1,jack,maier,207.0,rosewood garden,curtis place,bomaderry,3124,act,19630227.0,3288185,male,65592,0.19
4396,rec-2699-org,harry,philps,31.0,mcshane place,fernlea,st kilda,2340,vic,19981112.0,4846124,male,3530,0.0
4397,rec-3863-org,isaac,hiscox,8.0,jeffery place,wealdbarns,caulfield,3123,nsw,19260417.0,5490783,male,40662,0.19
4398,rec-3233-org,grace,mullin,110.0,marulda street,crystal park,swan view,2011,vic,19770313.0,6172588,female,74579,0.19
4399,rec-3178-dup-0,spenc rer,browne,1036.0,johnston street,willandra village,emerald,3280,vic,19490522.0,3397732,male,-1199,0.0
4400,rec-867-org,kyle,etschmann,8.0,paterick place,sec 1569,yamba,4383,vic,19290214.0,6453400,female,11913,0.0
4401,rec-1566-org,ella,bartel,5.0,jose place,carrington nursing,rendelsham,3131,nsw,19230527.0,9440151,female,45527,0.19
4402,rec-2462-org,jack,maynard,10.0,ellenborough street,high valley,goodna,6074,vic,19940124.0,2575950,male,-157,0.0
4403,rec-474-org,aneka,o'shannessy,18.0,gaunson crescent,kioma,mosman,4216,wa,19680603.0,4587764,male,6354,0.0
4404,rec-2008-org,anari,crosswell,45.0,parker street,yalgoora,abbotsford,4701,nsw,19131214.0,3719220,female,45504,0.19
4405,rec-3746-org,james,boase,78.0,chippindall circuit,woodcrest,beverly hills,2170,sa,19370922.0,5936779,male,40471,0.19
4406,rec-2990-org,luke,mccarthy,36.0,vasey crescent,,berwick,2133,vic,19480225.0,4563495,male,65506,0.19
4407,rec-510-org,amy,cosgrove-brown,11.0,duggan street,rawdon,newstead,2034,sa,19011210.0,8172449,female,45369,0.19
4408,rec-2357-org,bianca,block,8.0,knaggs crescent,grandview,glenhaven,5355,nsw,19260210.0,8738333,female,44820,0.19
4409,rec-1558-org,luke,paterson,156.0,trumper street,john flynn medical centre,west lakes,3169,nsw,19861109.0,8834930,male,40063,0.19
4410,rec-1590-org,bailey,seng,2.0,moir place,mostyn on the park,east rockingham,2035,nsw,19140718.0,7196094,female,45808,0.19
4411,rec-656-org,hayley,webb,32.0,bandjalong crescent,sunset ridge,surry hills,3029,wa,19411122.0,1699157,female,98936,0.37
4412,rec-3735-org,jaime,matthews,87.0,hyndes crescent,rp 31513,clayton,4501,tas,19340726.0,6785316,male,40522,0.19
4413,rec-1751-org,lara,david,,allan street,argyle,bacchus marsh,4228,nsw,19571111.0,9726541,female,45218,0.19
4414,rec-3-org,joshua,campbell,40.0,rabnor place,anzac house (cnr archer s street,cranbourne,6026,wa,19701009.0,1041544,male,11132,0.0
4415,rec-3963-org,joshua,egan,27.0,cuthbert circuit,cooroora,blacktown,3170,vic,19941027.0,2251804,male,706,0.0
